scenario_id,Компонент,Наименование партии,"Массовая доля, %","Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория",% масс. (Mo),CAS,COC (°C),SMILES для наиболее вероятной (средней) молекулы сульфокислоты,"Активный Азот / Кислород, % масс. (N или O)",Анилиновая точка,Атомное отношение P:Zn,Группа по API,Деаэрация | ASTM D3427,Деэм.вода | ASTM D1401,Деэм.время | ASTM D1401,Деэм.масло | ASTM D1401,Деэм.эмульсия | ASTM D1401,"Динамическая вязкость CCS -15°C, ASTM D5293","Динамическая вязкость CCS -20°C, ASTM D5293","Динамическая вязкость CCS -25°C, ASTM D5293","Динамическая вязкость CCS -30°C, ASTM D5293","Динамическая вязкость CCS -35°C, ASTM D5293","Дипольный момент, Д",Длина углеродной цепи,"Индекс вязкости, ГОСТ 25371",Индекс полидисперсности,"Индекс стабильности, %","Испаряемость по NOACK, ASTM D5800",Категория,Кинематическая вязкость,"Кинематическая вязкость, при -30⁰С | ASTM D445","Кинематическая вязкость, при 100°C, ASTM D445","Кинематическая вязкость, при 40°C, ASTM D445","Кислотное число, ГОСТ 11362",Класс полиамина,Класс субстрата,"Масса гидрофобного хвоста, г/моль","Массовая доля кальция, ASTM D6481","Массовая доля серы, ASTM D6481","Массовая доля сульфатной золы, ГОСТ 12417",Массовая доля фосфора | ASTM D6481,"Массовая доля фосфора, ASTM D6481","Массовая доля цинка, ASTM D6481",Модификация,Номер CAS,Номер CAS / SMILES,Общее содержание азота | ASTM D3228,Определение содержания воды методом Карла Фишера | ASTM D 6304,Отношение S:Mo,Отношение Мыло/Основание,"Плотность при 15°С, ASTM D4052","Плотность при 20°С, ASTM D4052",Последовательность 1 | ASTM D892,Последовательность 2 | ASTM D892,Последовательность 3 | ASTM D892,"Потенциал ионизации,эВ",Происхождение,Разветвленность радикала / радикалов,"Размер мицелл, нм","Содержание MgCO3, CaCO3, % масс.",Содержание Азота,Содержание Бора,Содержание ароматики,"Содержание воды, % масс.","Содержание других элементов (например, бора)",Содержание масла,"Содержание масла, % масс.","Содержание металла (Ca/Mg), % масс.","Содержание мыла, % масс.",Содержание насыщ. у/в,Содержание полимера,"Содержание серы, % масс.","Содержание серы, мг/кг",Соотношение мономеров (EO:PO),Средневесовая масса,Степень полисульфидности,Структура УВ-радикала,"Температура застывания, ГОСТ 20287, метод Б","Температура плавления, °C",Температура проведения теста | -,"Температура разложения, °C",Тип АО,Тип лиганда,Тип полимера,Тип спиртового радикала,Тип сукцинимида,Цвет | ASTM D1500,Цвет Сейболт | -,"Щелочное число, ASTM D2896","Щелочное число, ГОСТ 11362","Энергия ВЗМО, эВ"
train_40,Детергент_4,02585.22,50.431,160,168,0.71,72.96,0,1,,,,O=C(O[Ca]OC(C1=C(O)C=C(CCCCCCCCCCCCCCCCC)C=C1)=O)C2=CC=C(CCCCCCCCCCCCCCCC)C=C2O,,,,,,,,,,,,,,,,,,,,,,,,16.58,,,,Салицилат кальция,,6.18,,,,0.005,0.008,,нет,,,,,3.0,,,,,,,,,2026-10-08 00:00:00,10.0,,,,0.09,,,60.0,6.34,30.0,,,,,,,,C17H35,,,,,,,,,,,,170.0,,
train_40,Дисперсант_1,36524.20,33.644,160,168,0.71,72.96,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,245.86,,,TEPA,,1300.0,,,,,,,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,"49,1",,
train_40,Загуститель_1,02560.22 (9%вSN-150),43.118,160,168,0.71,72.96,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,451.9,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_40,Противоизносная_присадка_20,02976.22,26.586,160,168,0.71,72.96,0,1,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,8.99,,,,,,0.001,15.97,,,8.719,9.179,,нет,,,,,,,,,,,,,i-C6/i-C3,,,,,,,,,,,,,,,,,,,,,,,,,,,Вторичный,,,,,,
train_41,Антиоксидант_1,02717.22,17.074,160,168,-12.6,65.25,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.65,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,,,-5.58
train_41,Антиоксидант_4,01050.22,14.828,160,168,-12.6,65.25,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,,,-4.98
train_41,Базовое_масло_10,02597.22,11.036,160,168,-12.6,65.25,0,1,,,,,,,,3.0,,40.0,5.0,40.0,0.0,463.0,757.0,1182.0,2063.0,3819.0,,,113.0,,,14.7,,,,4.38,"21,53",,,,,3e-05,2e-05,,,7e-05,5e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,0.2,,,,,-26.0,,,,,,,,,,,,,
train_41,Базовое_масло_2,02596.22,2.965,160,168,-12.6,65.25,0,1,,,,,,,,1.0,,38.0,5.0,42.0,0.0,1220.0,2250.0,4642.0,10272.0,21000.0,,,96.0,,,14.0,,,,5.37,32.61,,,,,3e-05,0.028,,,5e-05,1e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_41,Базовое_масло_2,02596.22,99.316,160,168,-12.6,65.25,0,1,,,,,,,,1.0,,38.0,5.0,42.0,0.0,1220.0,2250.0,4642.0,10272.0,21000.0,,,96.0,,,14.0,,,,5.37,32.61,,,,,3e-05,0.028,,,5e-05,1e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_41,Базовое_масло_7,02595.22,89.598,160,168,-12.6,65.25,0,1,,,,,,,,1.0,,39.0,5.0,41.0,5.0,5596.0,11861.0,24000.0,,,,,92.0,,,8.0,,,,9.25,78.65,,,,,3e-05,0.046,,,8e-05,5e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<3000,,,,,-18.0,,,,,,,,,,,,,
train_41,Депрессорная_присадка_2,п.12,26.931,160,168,-12.6,65.25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2288.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_41,Детергент_1,0174.22,38.465,160,168,-12.6,65.25,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,163.5,,11.2,,Сульфонат кальция,,11.2,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,405.8,,
train_41,Детергент_2,02957.22,80.12,160,168,-12.6,65.25,0,1,,,,O=C(O[Ca]OC(C1=C(O)C=C(CCCCCCCCCCCCCCCCC)C=C1)=O)C2=CC=C(CCCCCCCCCCCCCCCC)C=C2O,,,,,,,,,,,,,,,,,,,,,,,,14.62,,,,Салицилат кальция,,6.33,,,,,,,114959-46-5,,,,,1.5,1.2,,,,,,,,2026-08-06 00:00:00,20.0,,,,≤ 0.15,,,50.0,6.34,30.0,,,,,,,,C17H35,,,,,,,,,,,,173.3,,
train_41,Дисперсант_1,36524.20,33.644,160,168,-12.6,65.25,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,245.86,,,TEPA,,1300.0,,,,,,,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,"49,1",,
train_41,Загуститель_1,02560.22 (9%вSN-150),50.431,160,168,-12.6,65.25,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,451.9,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_41,Противоизносная_присадка_10,02028.22,92.118,160,168,-12.6,65.25,0,1,,,,,,,0.85,,,,,,,,,,,,,14.8,,,,,,,,11.59,,,,,,,17.8,,,9.4,11.1,,нет,,,,,,,,,,,,,"н-бутил - 70%, изопропил - 30%",,,,,,,,,,,,,,,,,,,,,,,,,,,Смешанный,,,,18.7,16.08,
train_42,Антиоксидант_1,02717.22,17.074,160,168,-4.77,71.94,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.65,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,,,-5.58
train_42,Антиоксидант_4,01050.22,14.828,160,168,-4.77,71.94,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,,,-4.98
train_42,Базовое_масло_10,02597.22,11.036,160,168,-4.77,71.94,0,1,,,,,,,,3.0,,40.0,5.0,40.0,0.0,463.0,757.0,1182.0,2063.0,3819.0,,,113.0,,,14.7,,,,4.38,"21,53",,,,,3e-05,2e-05,,,7e-05,5e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,0.2,,,,,-26.0,,,,,,,,,,,,,
train_42,Базовое_масло_2,02596.22,2.965,160,168,-4.77,71.94,0,1,,,,,,,,1.0,,38.0,5.0,42.0,0.0,1220.0,2250.0,4642.0,10272.0,21000.0,,,96.0,,,14.0,,,,5.37,32.61,,,,,3e-05,0.028,,,5e-05,1e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_42,Базовое_масло_2,02596.22,21.805,160,168,-4.77,71.94,0,1,,,,,,,,1.0,,38.0,5.0,42.0,0.0,1220.0,2250.0,4642.0,10272.0,21000.0,,,96.0,,,14.0,,,,5.37,32.61,,,,,3e-05,0.028,,,5e-05,1e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_42,Базовое_масло_7,02595.22,89.598,160,168,-4.77,71.94,0,1,,,,,,,,1.0,,39.0,5.0,41.0,5.0,5596.0,11861.0,24000.0,,,,,92.0,,,8.0,,,,9.25,78.65,,,,,3e-05,0.046,,,8e-05,5e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<3000,,,,,-18.0,,,,,,,,,,,,,
train_42,Депрессорная_присадка_2,п.12,26.931,160,168,-4.77,71.94,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2288.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_42,Детергент_1,0174.22,38.465,160,168,-4.77,71.94,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,163.5,,11.2,,Сульфонат кальция,,11.2,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,405.8,,
train_42,Детергент_14,02989.22,31.092,160,168,-4.77,71.94,0,1,,,,CCCCCCCCCCCC1=CC2=C(O[Ca]OC3=CC=C(CCCCCCCCCCC)C=C3S2)C=C1,,,,,,,,,,,,,,,,,,,,,,,,53.93,,,,Сульфонат кальция,,,,,,,,,нет,,,,,33.33333333,,,,,,,,,20-30,1.5,,,,"<0,3",,,48.0,3.9,50.0,,,3.1,,,,1.15,C12H25,,,,,,,,,,,,110.0,,
train_42,Дисперсант_1,36524.20,33.644,160,168,-4.77,71.94,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,245.86,,,TEPA,,1300.0,,,,,,,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,"49,1",,
train_42,Загуститель_1,02560.22 (9%вSN-150),50.431,160,168,-4.77,71.94,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,451.9,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_42,Противоизносная_присадка_10,02028.22,92.118,160,168,-4.77,71.94,0,1,,,,,,,0.85,,,,,,,,,,,,,14.8,,,,,,,,11.59,,,,,,,17.8,,,9.4,11.1,,нет,,,,,,,,,,,,,"н-бутил - 70%, изопропил - 30%",,,,,,,,,,,,,,,,,,,,,,,,,,,Смешанный,,,,18.7,16.08,
train_43,Антиоксидант_1,02717.22,17.074,160,168,-7.86,70.0,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.65,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,,,-5.58
train_43,Антиоксидант_4,01050.22,14.828,160,168,-7.86,70.0,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,,,-4.98
train_43,Базовое_масло_10,02597.22,11.036,160,168,-7.86,70.0,0,1,,,,,,,,3.0,,40.0,5.0,40.0,0.0,463.0,757.0,1182.0,2063.0,3819.0,,,113.0,,,14.7,,,,4.38,"21,53",,,,,3e-05,2e-05,,,7e-05,5e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,0.2,,,,,-26.0,,,,,,,,,,,,,
train_43,Базовое_масло_2,02596.22,20.465,160,168,-7.86,70.0,0,1,,,,,,,,1.0,,38.0,5.0,42.0,0.0,1220.0,2250.0,4642.0,10272.0,21000.0,,,96.0,,,14.0,,,,5.37,32.61,,,,,3e-05,0.028,,,5e-05,1e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_43,Базовое_масло_2,02596.22,31.689,160,168,-7.86,70.0,0,1,,,,,,,,1.0,,38.0,5.0,42.0,0.0,1220.0,2250.0,4642.0,10272.0,21000.0,,,96.0,,,14.0,,,,5.37,32.61,,,,,3e-05,0.028,,,5e-05,1e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_43,Базовое_масло_7,094.22 (D-2022-0022),89.598,160,168,-7.86,70.0,0,1,,,,,,,,1.0,,38.0,10.0,42.0,0.0,6005.0,12582.0,,,,,,90.0,,,5.6,,,,9.39,81.32,,,,,8e-05,0.081,,,3e-05,1e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<3000,,,,,-21.0,,,,,,,,,,,,,
train_43,Депрессорная_присадка_2,п.12,26.931,160,168,-7.86,70.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,2288.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_43,Детергент_1,0174.22,38.465,160,168,-7.86,70.0,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,163.5,,11.2,,Сульфонат кальция,,11.2,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,405.8,,
train_43,Детергент_20,03007.22,65.991,160,168,-7.86,70.0,0,1,,,,CCCCCCCCCCCC1=CC2=C(O[Ca]OC3=CC=C(CCCCCCCCCCC)C=C3S2)C=C1,,,,,,,,,,,,,,,,,,,,,,,,314.7,,,,Фенолят кальция,,8.63,2.79,,,0.002,0.003,,нет,,,,,1.333333333,,,,,,,,,2026-12-10 00:00:00,30.0,,,,,,,30.0,8.53,40.0,,,3.0,,,,1.3,С11H23,,,,,,,,,,,,240.3,,
train_43,Дисперсант_1,36524.20,33.644,160,168,-7.86,70.0,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,245.86,,,TEPA,,1300.0,,,,,,,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,"49,1",,
train_43,Загуститель_1,02560.22 (9%вSN-150),25.852,160,168,-7.86,70.0,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,451.9,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_43,Противоизносная_присадка_10,02028.22,92.118,160,168,-7.86,70.0,0,1,,,,,,,0.85,,,,,,,,,,,,,14.8,,,,,,,,11.59,,,,,,,17.8,,,9.4,11.1,,нет,,,,,,,,,,,,,"н-бутил - 70%, изопропил - 30%",,,,,,,,,,,,,,,,,,,,,,,,,,,Смешанный,,,,18.7,16.08,
train_44,Антиоксидант_1,01028.23,17.074,160,168,4.35,27.49,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.8,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,0.0,0.0,-5.58
train_44,Антиоксидант_12,02670.23,14.828,160,168,4.35,27.49,0,1,,,,,,,,,,,,,,,,,,,3.16,,,,,,,,,5.73,,,,,,,,,,,,,,82209-88-9,8.666,,,,,,,,,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,Дифениламин,,,,,,,189.9,,-4.64
train_44,Антипенная_присадка_1,ЦП_(18.05.2023),3.991,160,168,4.35,27.49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_44,Базовое_масло_1,01941.23,89.598,160,168,4.35,27.49,0,1,,,,,,,,2.0,,41.0,5.0,39.0,0.0,524.0,818.0,1235.0,2332.0,4335.0,,,112.0,,,13.5,,,,4.5,22.52,,,,,0.0042,0.0049,,,0.0055,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-25.0,,,,,,,,,,,,,
train_44,Базовое_масло_14,с ЦП (27.06.23),84.281,160,168,4.35,27.49,0,1,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.5,2.69,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_44,Базовое_масло_2,01943.23,46.795,160,168,4.35,27.49,0,1,,,,,,,,1.0,,39.0,5.0,41.0,0.0,1250.0,2382.0,4932.0,10861.0,,,,97.0,,,13.7,,,,5.45,33.25,,,,,0.0002,0.021,,,0.0001,0.0001,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-16.0,,,,,,,,,,,,,
train_44,Базовое_масло_2,01943.23,72.545,160,168,4.35,27.49,0,1,,,,,,,,1.0,,39.0,5.0,41.0,0.0,1250.0,2382.0,4932.0,10861.0,,,,97.0,,,13.7,,,,5.45,33.25,,,,,0.0002,0.021,,,0.0001,0.0001,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-16.0,,,,,,,,,,,,,
train_44,Базовое_масло_3,02110.23,11.036,160,168,4.35,27.49,0,1,,,,,,,,3.0,,40.0,5.0,40.0,0.0,419.0,641.0,1019.0,1717.0,3121.0,,,120.0,,,13.7,,,,4.42,21.2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>90,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_44,Базовое_масло_5,01942.23,70.369,160,168,4.35,27.49,0,1,,,,,,,,2.0,,39.0,5.0,41.0,0.0,2322.0,4054.0,7450.0,14903.0,,,,117.0,,,2.8,,,,8.49,58.73,,,,,0.0002,0.0041,,,0.0039,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-20.0,,,,,,,,,,,,,
train_44,Депрессорная_присадка_1,DPM 131 из ЦП,26.931,160,168,4.35,27.49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_44,Детергент_1,из 328 р-р 01295.23,38.465,160,168,4.35,27.49,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,Сульфонат кальция,,16.29,,,,0.0006,0.0007,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,407.0,,
train_44,Детергент_2,01297.23,80.12,160,168,4.35,27.49,0,1,,,,O=C(O[Ca]OC(C1=C(O)C=C(CCCCCCCCCCCCCCCCC)C=C1)=O)C2=CC=C(CCCCCCCCCCCCCCCC)C=C2O,,,,,,,,,,,,,,,,,,,,,,,,14.47,,,,Салицилат кальция,,6.48,,,,0.0004,0.0002,,114959-46-5,,,,,1.5,1.2,,,,,,,,2026-08-06 00:00:00,20.0,,,,≤ 0.15,,,50.0,6.34,30.0,,,,,,,,C17H35,,,,,,,,,,,,171.0,,
train_44,Дисперсант_1,03067.22,33.644,160,168,4.35,27.49,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,248.7,,,TEPA,,1300.0,0.002,,,,0.002,0.003,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,40.9,,
train_44,Загуститель_1,0420.23 (10%HVI-4Ян),90.699,160,168,4.35,27.49,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,472.66,,,,,,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_44,Противоизносная_присадка_1,01296.23,26.586,160,168,4.35,27.49,0,1,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,9.16,,,,,,0.02,17.6,,,8.4,9.1,,нет,,,,,,,,,,,,,метилизобутилкарбинол,,,,,,,,,,,,,,,,,,,,,,,,,,,Вторичный,,,,,,
train_45,Антиоксидант_1,01028.23,17.074,160,168,-25.97,30.58,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.8,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,0.0,0.0,-5.58
train_45,Антиоксидант_3,01198.23,14.828,160,168,-25.97,30.58,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,11.04,,,,,,0.0002,0.0002,,,0.0002,0.0002,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,176.3,,-4.98
train_45,Антипенная_присадка_1,ЦП_(18.05.2023),3.991,160,168,-25.97,30.58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_45,Базовое_масло_1,01941.23,89.598,160,168,-25.97,30.58,0,1,,,,,,,,2.0,,41.0,5.0,39.0,0.0,524.0,818.0,1235.0,2332.0,4335.0,,,112.0,,,13.5,,,,4.5,22.52,,,,,0.0042,0.0049,,,0.0055,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-25.0,,,,,,,,,,,,,
train_45,Базовое_масло_1,02593.23,46.795,160,168,-25.97,30.58,0,1,,,,,,,,2.0,,,,,,,,,2303.0,,,,112.0,,,15.0,,,,4.48,22.36,,,,,,0.0001,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-24.0,,,,,,,,,,30.0,,,
train_45,Базовое_масло_14,с ЦП (27.06.23),84.281,160,168,-25.97,30.58,0,1,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.5,2.69,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_45,Базовое_масло_2,02360.23,72.122,160,168,-25.97,30.58,0,1,,,,,,,,1.0,,40.0,5.0,40.0,0.0,1169.0,2205.0,4520.0,9777.0,,,,98.0,,,14.0,,,,5.36,32.22,,,,,2.1e-05,0.032,,,3e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-16.0,,,,,,,,,,,,,
train_45,Базовое_масло_3,02110.23,11.036,160,168,-25.97,30.58,0,1,,,,,,,,3.0,,40.0,5.0,40.0,0.0,419.0,641.0,1019.0,1717.0,3121.0,,,120.0,,,13.7,,,,4.42,21.2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>90,,,<10,,,,,-24.0,,,,,,,,,,,,,
train_45,Базовое_масло_5,01942.23,11.036,160,168,-25.97,30.58,0,1,,,,,,,,2.0,,39.0,5.0,41.0,0.0,2322.0,4054.0,7450.0,14903.0,,,,117.0,,,2.8,,,,8.49,58.73,,,,,0.0002,0.0041,,,0.0039,0.0001,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-20.0,,,,,,,,,,,,,
train_45,Депрессорная_присадка_1,DPM 131 из ЦП,26.931,160,168,-25.97,30.58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
